text,favoriteCount,retweetCount
Juno Award-winning music duo Digging Roots are performing a #FREE live-stream #concert this #weekend as part of the https://t.co/hEZ6sVkFM4,7,5
"Good morning and happy Friday! 
Heres a photo of #Russias Northern Capital to provide some beauty for your https://t.co/JjsVFpnO2x",21,4
*Zullen we afspreken dat we vanmiddag om 16 uur onwine zijn?* #weekend #wijn #quotes #mwahnl https://t.co/7ahG1EgKu6,9,4
"Il est temps de s'inventer notre week-end ...Bonjour vendredi ! 
Beau jour les ami.e.s..! 
Portez- vous bien !  https://t.co/8VtDcbPdtU",40,7
"We made it through another week! Happy #Friday! Hope you have a safe and happy #weekend, we have exciting news for https://t.co/Jlq1RkN34Z",1,0
Lujoso Piso en pleno centro de #Valladolid https://t.co/w9kWqPcOT9  #realstate #inmobiliaria #realstatenews #diseo https://t.co/jIh4nID37H,0,0
"Smiling always adds sunshine to any day. 

Welcoming the weekend with positive vibes! 

#stayhome #positive https://t.co/dSeEqkAwmA",0,0
"Wishing #everyone a top #FridayFeeling &amp; #weekend ahead , love &amp; kind regards Michael xx     https://t.co/79xQIiwhqP",0,1
"Good morning, my friends!

I know that THANK GOD IT'S FRIDAY! 

Are you ready for the weekend? Wishing you an a https://t.co/di8AmtmvSi",7,0
Need a #project? Planting a terrarium or #bottle #garden? My planting list is packed with super #terrarium #plants! https://t.co/mGHi4A7THF,4,1
"No es 1964, pero por la gloria de Joe Cuba ES VIERNES!

An queda mucho, pero ya queda menos

BUENOS DAS HO!
 https://t.co/QaSmQC3uc1",9,3
"Quick feet and loose shoulders are the secrets of a good Skateboarder 

#indianskateculture #skateboarding https://t.co/z4Px8De3pY",0,0
"If you're anything like us, you won't be quite sure what day it is! So this is a reminder, it's Friday!!! Stay safe https://t.co/x8kCsLvOqT",0,0
IT'S ALMOST THAT TIME AGAIN! Who's ready for it to be the #weekend already? Me!!! So let's reconvene for another https://t.co/TpAbqI1LaB,0,0
"Have a great weekend everyone

#afrikalovers #safarisightings #zebras #africanimals #weekend #stayathome https://t.co/2yw7OI4Vmu",1,0
At dusk over the #weekend take a look up to see if you can see bats in your garden. The most common species in the https://t.co/q67rbDgpR6,78,30
Iniziamo la giornata in dolcezza con una ricetta di Laura Bonazzi direttamente dal ricettario della #nonna. https://t.co/Rzy1qVAaLc,0,1
The on call manager supporting inTouch Home Care Wolverhampton this weekend is Oana Lupse. For 24 hour support plea https://t.co/W8lw8ve4O6,0,0
The on call manager supporting PCB Care West Midlands this weekend is Oana Lupse. For 24 hour support please call 0 https://t.co/qwPjwkRY7B,0,0
The on call manager supporting inTouch Home Care Coventry this weekend is Laura Barr. For 24 hour support please ca https://t.co/4Og3EPJ7WY,0,0
The on call manager supporting PCB Care West Midlands this weekend is Oana Lupse. For 24 hour support please call 0 https://t.co/oaMj3sgptq,0,0
The on call manager supporting inTouch Home Care Coventry this weekend is Laura Barr. For 24 hour support please ca https://t.co/ReQFKO0LKa,0,0
The on call manager supporting PCB Care West Midlands this weekend is Oana Lupse. For 24 hour support please call 0 https://t.co/NATcReX0Z8,0,0
The on call manager supporting inTouch Home Care Barnet this weekend is Jade Edwards. For 24 hour support please ca https://t.co/fvYqZwtJNi,0,0
The on call manager supporting PCB Care Barnet this weekend is Kavita Khushal. For 24 hour support please call 0208 https://t.co/nwpyzLHWQG,0,0
The on call manager supporting inTouch Home Care Barnet this weekend is Jade Edwards. For 24 hour support please ca https://t.co/sWMrToO5yb,0,0
The on call manager supporting PCB Care Barnet this weekend is Kavita Khushal. For 24 hour support please call 0208 https://t.co/oDdbBmm9qj,0,0
The on call manager supporting inTouch Home Care Wolverhampton this weekend is Oana Lupse. For 24 hour support plea https://t.co/HWLUabmLHb,0,0
"Have a great day! 

Bonne journe! 

#FridayMotivation #Freitag #FelizViernes #weekend #photography https://t.co/ytsiijvuIb",92,53
"India is gifted. Hardwork paid off&amp;hope for #Humanity winning #Covid_19 war high. 
https://t.co/6WFOUG1Kil
Also ama https://t.co/tL7ZwlfAcs",0,0
"merci  vous qui avez aim et partag ce tweet!

bon vendredi!



#FridayMotivation #Freitag #viernes #venerdi17 #weekend #photographie",1,1
Profitez de ce #weekend  pour passer du temps avec votre #famille . #StopCovid19 #RestezChezVous https://t.co/h5RYdVyzYq,0,0
"STANDARD H Dad Hats are here. 
Requested, and now delivered. Available in Black, Navy &amp; Grey. 
#ForThoseWithDrive
. https://t.co/6jl7X0XUPt",1,1
"Tijd voor meer dan 2 dagen #weekend? &gt; https://t.co/xTuttCAQuM Minder #werken, een betere #gezondheid en hogere https://t.co/r7QZRC1Cfu",0,0
Het is vrijdag de meeste werken thuis maar toch tillen we onderwerpen over het weekend. Een analyse vanuit het kran https://t.co/VD3w9UODpD,0,0
"STANDARD H Dad Hats are here. 
Requested, and now delivered. Available in Black, Navy &amp; Grey. 
#ForThoseWithDrive
. https://t.co/hvUcKZCxJD",1,1
"Just wanna say... thanks for you likes, (re) tweets and replies. Wishing you a Happy Friday!

 ""Count your blessin https://t.co/rCDZyviRPp",10,1
"Together we have made it through another week! 

This weekend we are heading to 'Costa Del Garden', may head out to https://t.co/40u4lpdIhE",9,4
"How do you usually start your day?
Most of us are more like the group ""Coffee first"" 
But there is a rumor that t https://t.co/l3SHVjccmv",1,1
"STANDARD H Dad Hats are here. 
Requested, and now delivered. Available in Black, Navy &amp; Grey. 
#ForThoseWithDrive
. https://t.co/oJhxXg3tZD",1,1
Zodra de koffie op is mogen we aan het bier toch? #vrijdag #weekend #thuiswerken,2,0
"Make an entrance like youre the BOSS 
#Classic #classics #Classiccar #classiccars #americanmuscle #Musclecar https://t.co/xJjHib1mSp",21,7
#bekind #besafe #BeHappy #Covid_19 #weekend https://t.co/aSpDaDntqg,6,5
"#Black-headed #Gull...#Good #morning #Tweeps, I hope your #friday is #fun, and your #weekend is #wonderful. https://t.co/LPHZAjEn44",40,4
Just a reminder if you are not sure what day it is  #FridayFeeling #weekend #StayHomeSaveLives #staycation https://t.co/fIgopZ99ho,1,0
#FitnessMotivation #runningmotivation #coronavirus #QuarantineLife #weekend #homeworkouts #fridaymorning https://t.co/wcqCpkpsm1,2,0
"This #weekend, go flower-spotting!    take a picture of any flower [it could be a print on your dress / a doodle https://t.co/ec1oYhdIGF",6,0
#weekend https://t.co/nB05m5cox9,0,0
"Yeah Friday  - I wish you a wonderful weekend - Relax and enjoy! 

Pat auf Euch auf und bleibt Gesund!   

Dan https://t.co/a2adcpi8oE",56,9
"#FridayFeeling #fridaymorning #StayHome #weekend #springtime

Good morning, people  stay healthy, stay safe https://t.co/9EFpnz6yJm",5,3
"Nowo #Foreo dwufazowa maseczka z kawiorem, zotem https://t.co/CzE64axj3W #ecology #cosmetics #cosmetique https://t.co/goRl6yeeQi",3,0
"Khuli zulfein thi aur tha khula aasman,
Ab na dikh raha kahin aazaadi ka naamo nishaan! 
.
.
.
.
#QuarantineLife https://t.co/8T1taIzARS",1,0
TGIF!! #weekend https://t.co/gtm8ceqky6,0,0
Wiosenne kosmetyki #Herla #Luxury #Body https://t.co/iZ1dVzFCmg #fitness #zostanwdomu #cosmetics #kosmetyki https://t.co/yJamdqEK1H,3,0
Tonights gonna be a special one for me. Im one of those who loves playing originals of tracks more than mixes. Bu https://t.co/Vd2hFRdkjP,0,0
Une occupation pour ce #weekend ? https://t.co/8DHMklHf0k,0,0
Happy Friday!  #goodmorning #morningmotivation #wisewords #Friday #fridayfeeling #weekend https://t.co/4zWLTuqp8W,0,0
"12.04.20 | Update Twitter 

Comment tait votre week-end ? 

Hier, j'ai t  un maisonique ans quand je suis rvei https://t.co/bUYsWdBAkZ",0,0
Moin. #Aufstehen und #BlickvomBalkon: Feuriger Auftakt in ein schnes #Wochenende  geniet den Tag und das #Leben https://t.co/NVDH3qtOf4,0,0
"Schaatsers Jorrit en Heather Bergsma hebben prachtig babynieuws! #weekend 
https://t.co/MLvRraMKpJ https://t.co/q2FCkvSxma",3,0
"#Trasparenze Peonies #Kniestrmpfe mit #Blumenmuster

https://t.co/RQ2njju9I6  #weekend #hosiery #shopping #store https://t.co/4y82TBnaq9",0,0
"Enjoy this weekend! Time to kick back, relax, and do something for you! How will you write your weekend story? Comm https://t.co/ooWJtO2axo",0,0
It's FriYAY!! What are your plans and how are you going to enjoy your weekend? Comment below! #Friday #enjoy https://t.co/uFUX2MxO79,0,0
Nowo #Gehwol pielgnacja skry doni i stp https://t.co/t6jPrNT8XT  #spring #ecology #cosmetics #cosmetique https://t.co/6NZt4ksD5q,2,0
"At MimiVpa, we look to ease up the stress and work load on busy professionals and business owners. Check out our re https://t.co/4O7UWZRw0P",0,0
Kampania #Mediheal z ambasadork #Katosu https://t.co/jZBx1Xg2TZ  #mask #ecology #cosmetics #cosmetique https://t.co/ZnLSNFOVtS,3,0
Nowo antybakteryjne pyny i chusteczki #Joanna https://t.co/mHTpps6mVh  #spring #ecology #cosmetics #cosmetique https://t.co/e9V7ZWC8NW,2,0
"VERY WARM weekend ahead! Are you ready?  After a short few days of cooler weather, warmth is expected to retu https://t.co/zDrEC1iI4N",5,1
"Digan lo que digan, hoy es #friday y no hay quien pueda con nuestras ganas!!!
#AllTogether #AprendeIngls #Weekend https://t.co/T2DKNaxhLD",0,0
Mesh Bird Barrier installed to the openings on the roof at a warehouse. #CapeTown #WesternCape #SouthAfrica https://t.co/PKHGPwiS9j,0,0
"weekendmode: on  
#steelsharks #weareone #weekend  #photoshoot #potd #picoftheday #americanfootball #blue https://t.co/N9DMHm4GLV",4,0
"Due to the beautiful weather the past days, all the tulipfields show there gorgeous colors! Love to cycle  https://t.co/DTXP4FxamJ",34,5
"#HappyFriday! We hope you have a great #weekend!
#fridayfun #fitnessfun #gymhumor #funnyfitness #fitnesshumor https://t.co/c3Z6ou5JyV",0,0
"Your weekend is only as good as you make it! So, make it a great one! #weekend #timeoff https://t.co/5BequI5VTh",0,0
What will you be doing this #weekend? Going for a #walk? Video-chat with #family? We would love to know,0,0
#FollowFriday to all my sweet followers. :) Wishing you a good weekend ahead #weekend #friday #endofweek,0,0
"Success doesnt just find you. You have to go out and get it.

#friday #weekend  #goodmorning #happyfriday https://t.co/rgOms4uXkB",0,0
"
#vater #weekend # https://t.co/LpHjhWDIkp https://t.co/4THLvGybjK",1,0
Nowo #Lirene Jestem #ECO https://t.co/5Z6022O3md #spring #ecology #cosmetics #cosmetique #facecosmetics https://t.co/KD43VQjob5,2,0
#FridayFeeling #FridayMotivation #weekend https://t.co/OZClxmixQu,0,0
#Medavita Choice kolor i blask we wosach https://t.co/5cR3lq5DGG #spring #ecology #cosmetics #cosmetique https://t.co/OIkYKVv7r4,2,0
"It's nearly the weekend stitchers ! Apart from everyday seems the same for some of us....

#crossstitch #needle https://t.co/AQGoSuDsNy",1,0
"#join the #fun and #share your first #facebook #photo wit us on our facebook #page 
#photooftheday #tbt #happy https://t.co/XOJDbkRRHY",3,0
"Happy Friday everyone!

https://t.co/HpihnAWQ80

#jeffreyelefante #elephant #redelephant #etsy #jokes #puns https://t.co/vBMbSfqlcq",1,1
"Friday!!!!!!Nice weekend. Don't forget the quarantine and stay home.
.
.
.
.
.
#friday #photolab #nice #weekend https://t.co/XxwFcCsoMn",1,0
"Morning World 
Another magnificently sunny day and its Friday so that's a bonus 
Better days are coming!!! 
Actu https://t.co/MmBIVsZFHI",46,1
@suesue1000 @yulia13Lfc @LFCforLife11 @gazzatots @paulredl4 @ScouseNotEnglsh @LFCTammy @NickiFothergill https://t.co/jppLSlJbmd,6,0
"Huwelijk prinses Beatrice en Edoardo Mapelli Mozzi gaat niet door #weekend 
https://t.co/tVUmj1wnHU https://t.co/tHwJEWANt7",1,0
@BabyGo2014 @SathieGounden @letgolifeflows @gerrinnesmac @RoxannaKahn @DonnaFins @jill_magnussen @TheMerryCrystal https://t.co/bnkepoCcKb,2,2
Zosta w domu i dbaj o siebie z Bon Prix https://t.co/DzukMm8hZm #bonprix #fashion #mofa #fitness #zostanwdomu https://t.co/17jJetZ7Fp,1,1
Bonjour tout le monde  grande journe pour moi aujourd'hui mon petit garon a 2ans  journe charge en motions https://t.co/rz9nQIGQI0,16,2
#happyfriday its been a short week for some of us easing us into the #weekend already Im #ballroom #dancing &amp; https://t.co/pKfOf5ejgr,0,0
6_am #Markets #Finance #Technology #Network #weekend #software #Economy #Investment https://t.co/VYM2YAppqS https://t.co/ZoYPlhwZi7,0,0
"Pass me the popcorn and wine...

#homecinema #selfisolationentertainment #popcorn #wine #friday https://t.co/Nfajs8akaQ",0,0
1. Complete Smaller Tasks 2. Plan Your Following Week 3. Schedule Meetings 4. Utilize the Pomodoro Technique https://t.co/DxkQrWf698,1,1
@jill_magnussen @kalimullah2 @mibileo @gerrinnesmac @SathieGounden @Hani19178044 @ms_tarrie @letgolifeflows https://t.co/c8Pba3inLz,4,1
Yay! Its finally friyay! #friday #friyay #fantasticfriday #freakyfriday #fridayfeeling #weekday #weekend #morning https://t.co/BP0LDaKBO5,2,0
Szach i mat:) #humor #humour #funny #fun #diabiator #mem #memes #memy #comedy #koronawirus #coronavirus #joke https://t.co/ocVAz28I34,0,0
"Good morning my beautiful people ... I bought this dress online do you like it? have a wonderful weekend .
.
.
.
. https://t.co/hR24rrJ5rd",0,0
"Tell us which songs you would add to your Lockdown playlist? 

#MirchiMemes #Lockdown #Playlist #Songs #Music https://t.co/7HwUerYXnm",9,0
"OUM Master of Management (MM) @ Kuala Lumpur
 #Affordable #Flexible #LocalCert #PartTime #Weekend https://t.co/SfmvHFTjqa",0,0
Have a good #weekend all! #StaySafe and #StayHome! https://t.co/YVK2OTB3ia,0,2
"Weekend.....
Stay safe

https://t.co/KMMR6v0VST
Booking@djsoundproviders.com
Artist of reigmanmanagement 
Picture https://t.co/r1EdSaQbMu",0,0
4 Monate ist unser jngster #Gibbon-Nachwuchs schon alt.  Schn langsam unternimmt das Kleine erste https://t.co/HKYLxr3Oo3,85,3
Le retour des orages pour cette fin de semaine. Certains clatent dj ce matin en Normandie. #orages #weekend https://t.co/MQeFxWYFKh,0,0
Weekend is coming! Get ready for some BBQ with your family?  #bingo #bingogame #MobileGame #StaySafeStayHome https://t.co/N5K128W2aN,2,1
"Knock. Knock. 
#MsCleopetra: How dare you....! 
Happy &amp; safe weekend olgeta! Please. #behave #TeamFiji! #wanaolwara https://t.co/VIwzp9FaZm",17,0
Einfach ein schnes Bild zum #wochenende #weekend #freitag #samstag #sonntag #weekendvibes #friday #natur #happy https://t.co/PB7A0GaPdu,8,0
"What are you missing most since being in isolation?
Let us know 

Remember, stay home this weekend and stay safe https://t.co/ldShFPWKsr",2,0
Happy Friday Everyone! We've made it through yet another week.  It's time to take it easy and be kind to yourself.. https://t.co/KtrOV47gOJ,1,0
"When in doubt  swatch it out  *current weekend mood* with our brand new #vegan Oceana palette 

Use the Oceana https://t.co/KhqOVHxZI0",24,6
Two books. One amazing journey! THE FRIENDSHIP SERIES https://t.co/42KnBaT6wq #romances #read #weekend #GreatReads #KU,0,0
"Mountain house and view of alps in spring

#photo #nature #beautiful #weekend #pics #traveling https://t.co/WKQp9zesB1",632,216
"Onzekere tijden voor boer Tom #weekend 
https://t.co/A9PI808Nn3 https://t.co/bR8CojnkbE",0,0
"Enjoy the spectacular view of serene surroundings and the comfort of our luxurious rooms. We look forward... 
Cal https://t.co/2ylx8GggHn",0,0
"Happy Orthodox Easter! 
May your Easter be filled with a basket full of happiness, joy, and peace! 
#appello https://t.co/inTJ6g2nFJ",0,0
Whats for lunch ?  dogbakerystockholm #minpin #seniorminpin #miniaturepinscher #minpinbuddies #dvrgpinscher https://t.co/VQGmSNvvbY,1,0
"Because it is almost 5pm on a #Friday here, this is where you will find me. Have a great weekend Twitter friends, w https://t.co/QLO1LAI91W",3,1
@SathieGounden @Sky13861654 @kalimullah2 @DonnaFins @HarcourtDoug @gerrinnesmac @CarlosD48681119 @mibileo https://t.co/cKrEbGVDw5,9,4
"Someone. Please talk to me. Alone at home. 
#putusrantaicovid19 
#pkp
#kerja
#weekend https://t.co/iHSgNlYH4g",0,0
@SathieGounden @letgolifeflows @gerrinnesmac @RoxannaKahn @DonnaFins @jill_magnussen @TheMerryCrystal @ParadisBlue https://t.co/qQKhFZO2CR,4,3
#quality #weekend #intervista #simonetomassini #recensioni #topprofessionisti #yoga #unagrandefesta #instagram https://t.co/DbFwxBIAmD,0,0
"Sala despera pel cap de setmana. Confinats, per segur segur, amb noves oportunitats. I tu, per qu vols que sigui https://t.co/SyWPHeManR",1,1
"Enjoy this weekend! Time to kick back, relax, and do something for you! How will you write your weekend story? Comm https://t.co/wZRV5II476",0,0
